6 6.112905 53.640320 -196.011536 -1296.592285 
7 4.000000 46.247620 -324.733734 -1282.804321 
10 4.873432 10.501343 -215.314255 -1307.124023 
0.616568 4 0 0 0

5 4.000000 57.191772 -220.074036 -1293.960205 
6 4.000000 53.612366 -195.946106 -1296.498657 
7 11.483405 46.041504 -324.379761 -1282.564087 
10 4.000000 10.473267 -215.234436 -1307.013672 
0.618651 4 0 0 0

5 4.000000 57.154541 -219.945557 -1293.837524 
6 4.000000 53.559875 -195.796432 -1296.366943 
7 4.000000 46.057495 -324.307556 -1282.442139 
10 4.000000 10.457336 -215.140625 -1306.872437 
0.620734 4 0 0 0

5 5.683180 57.398315 -220.026031 -1293.553711 
6 4.000000 53.507446 -195.646759 -1296.235229 
7 4.000000 46.037720 -324.189819 -1282.301147 
10 4.000000 10.441467 -215.046814 -1306.731079 
0.622817 4 0 0 0

5 4.000000 57.362854 -219.898895 -1293.430054 
6 5.309736 53.848969 -195.889954 -1295.977173 
7 4.000000 46.017883 -324.072113 -1282.160156 
10 4.873194 10.517944 -214.892273 -1306.524292 
0.624900 4 0 0 0

5 4.000000 57.372589 -219.805267 -1293.280396 
6 4.000000 53.799072 -195.742798 -1295.844604 
7 11.463984 46.391846 -324.164154 -1281.950684 
10 4.000000 10.502625 -214.798065 -1306.382568 
0.626983 4 0 0 0

5 4.000000 57.382233 -219.711655 -1293.130859 
6 4.000000 53.812378 -195.658661 -1295.691895 
7 4.000000 46.374573 -324.047821 -1281.809204 
10 4.000000 10.502197 -214.694092 -1306.230347 
0.629066 4 0 0 0

5 6.256103 57.205811 -219.368439 -1292.905884 
6 4.000000 53.825684 -195.574554 -1295.539062 
7 4.000000 46.420471 -323.965088 -1281.656738 
10 4.000000 10.501770 -214.590134 -1306.078125 
0.631149 4 0 0 0

5 4.000000 57.214233 -219.273209 -1292.755859 
6 5.306807 53.573181 -195.008453 -1295.237915 
7 4.000000 46.466309 -323.882416 -1281.504272 
10 4.872850 10.536621 -214.467407 -1305.794678 
0.633232 4 0 0 0

5 4.000000 57.192841 -219.137970 -1292.593750 
6 4.000000 53.584747 -194.921204 -1295.084106 
7 11.466172 46.239014 -323.143188 -1281.351440 
10 4.000000 10.536316 -214.363373 -1305.641479 
0.635315 4 0 0 0

5 4.000000 57.171448 -219.002655 -1292.431519 
6 4.000000 53.553711 -194.756683 -1294.906616 
7 4.000000 46.283142 -323.056244 -1281.198975 
10 4.000000 10.541748 -214.256287 -1305.467407 
0.637398 4 0 0 0

5 7.569285 57.328857 -219.548615 -1292.165649 
6 4.000000 53.522675 -194.592133 -1294.729004 
7 4.000000 46.283447 -322.863953 -1281.046509 
10 4.000000 10.547180 -214.149216 -1305.293213 
0.639481 4 0 0 0

5 4.000000 57.308624 -219.417755 -1292.002808 
6 5.306304 53.889954 -194.935760 -1294.498413 
7 4.000000 46.283752 -322.671692 -1280.894043 
10 5.621626 10.540771 -213.916855 -1305.065063 
0.641564 4 0 0 0

5 4.000000 57.317078 -219.396164 -1291.823364 
6 4.000000 53.861450 -194.774506 -1294.320557 
7 22.497093 46.576233 -323.182770 -1280.592773 
10 4.000000 10.546082 -213.808960 -1304.890625 
0.643647 4 0 0 0

5 4.000000 57.325531 -219.374573 -1291.643921 
6 4.000000 53.896881 -194.694778 -1294.134155 
7 4.000000 46.578430 -322.995056 -1280.439209 
10 4.000000 10.549561 -213.680969 -1304.707397 
0.645730 4 0 0 0

5 7.564327 57.616852 -218.866013 -1291.135742 
6 4.000000 53.932312 -194.615051 -1293.947754 
7 4.000000 46.627502 -322.920135 -1280.261841 
10 4.000000 10.552979 -213.552948 -1304.524292 
0.647813 4 0 0 0

5 4.000000 57.627106 -218.841278 -1290.954102 
6 5.305113 54.103577 -194.443726 -1293.558838 
7 4.000000 46.676636 -322.845245 -1280.084473 
10 5.621789 10.768860 -213.393433 -1304.230225 
0.649896 4 0 0 0

5 4.000000 57.682770 -218.738434 -1290.719727 
6 4.000000 54.139893 -194.363403 -1293.371094 
7 9.976216 46.910828 -322.878632 -1279.575439 
10 4.000000 10.773682 -213.265228 -1304.046387 
0.651979 4 0 0 0

5 4.000000 57.738373 -218.635559 -1290.485352 
6 4.000000 54.197998 -194.268356 -1293.150879 
7 4.000000 46.961121 -322.804413 -1279.395874 
10 4.000000 10.812561 -213.132019 -1303.844604 
0.654062 4 0 0 0

5 6.245195 57.713257 -217.787796 -1290.344482 
6 4.000000 54.256134 -194.173309 -1292.930664 
7 4.000000 47.041077 -322.747589 -1279.163208 
10 4.000000 10.851440 -212.998749 -1303.642944 
0.656145 4 0 0 0

5 4.000000 57.768372 -217.680115 -1290.110718 
6 5.301992 53.973175 -193.337555 -1292.550293 
7 4.000000 47.121033 -322.690735 -1278.930420 
10 5.621337 11.001831 -212.831436 -1303.294434 
0.658228 4 0 0 0

5 4.000000 57.810516 -217.452942 -1289.892090 
6 4.000000 54.029083 -193.237701 -1292.329102 
7 9.977242 46.954895 -321.525848 -1278.847900 
10 4.000000 11.041504 -212.697998 -1303.091919 
0.660311 4 0 0 0

5 4.000000 57.852661 -217.225769 -1289.673340 
6 4.000000 54.030243 -193.019058 -1292.082153 
7 4.000000 47.033264 -321.461853 -1278.616211 
10 4.000000 11.098999 -212.559082 -1302.865723 
0.662394 4 0 0 0

5 6.241006 58.170776 -217.391129 -1289.295898 
6 4.000000 54.031433 -192.800385 -1291.835205 
7 4.000000 47.072144 -321.220123 -1278.408569 
10 4.000000 11.156555 -212.420105 -1302.639648 
0.664477 4 0 0 0

5 4.000000 58.214691 -217.166534 -1289.076050 
6 5.301870 54.565033 -193.201889 -1291.534912 
7 4.000000 47.111023 -320.978394 -1278.200928 
10 4.833282 11.289185 -212.183456 -1302.353394 
0.666560 4 0 0 0

5 4.000000 58.302887 -217.004837 -1288.830811 
6 4.000000 54.569702 -192.987244 -1291.287598 
7 9.987707 47.614197 -321.680664 -1277.609253 
10 4.000000 11.347107 -212.043854 -1302.126831 
0.668643 4 0 0 0

5 4.000000 58.391083 -216.843185 -1288.585693 
6 4.000000 54.659729 -192.872101 -1291.031738 
7 4.000000 47.656128 -321.445038 -1277.399048 
10 4.000000 11.417114 -211.888611 -1301.890625 
0.670726 4 0 0 0

5 6.236211 58.438049 -216.768433 -1288.225830 
6 4.000000 54.749756 -192.756958 -1290.775879 
7 4.000000 47.772461 -321.360840 -1277.127319 
10 4.000000 11.487183 -211.733368 -1301.654541 
0.672809 4 0 0 0

5 4.000000 58.525970 -216.607346 -1287.979858 
6 5.300290 54.768341 -192.499847 -1290.439453 
7 4.000000 47.888855 -321.276611 -1276.855591 
10 4.832153 11.594299 -211.638824 -1301.336426 
0.674892 4 0 0 0

5 4.000000 58.607330 -216.460190 -1287.715576 
6 4.000000 54.857910 -192.383759 -1290.183105 
7 9.994862 48.041870 -321.039124 -1276.427490 
10 4.000000 11.664551 -211.483978 -1301.099731 
0.676975 4 0 0 0

5 4.000000 58.688629 -216.313049 -1287.451172 
6 4.000000 54.936035 -192.244965 -1289.913818 
7 4.000000 48.158447 -320.953888 -1276.154785 
10 4.000000 11.740784 -211.338867 -1300.849976 
0.679058 4 0 0 0

5 6.230030 58.623962 -215.832916 -1286.992310 
6 4.000000 55.014160 -192.106110 -1289.644531 
7 4.000000 48.280884 -320.844116 -1275.856934 
10 4.000000 11.817017 -211.193756 -1300.600098 
0.681141 4 0 0 0

5 4.000000 58.704346 -215.683594 -1286.726685 
6 6.105959 55.008484 -191.649445 -1289.225098 
7 4.000000 48.403381 -320.734344 -1275.559082 
10 5.620169 11.990540 -211.022827 -1300.152100 
0.683224 4 0 0 0

5 4.000000 58.761292 -215.480896 -1286.429932 
6 4.000000 55.086060 -191.508560 -1288.954834 
7 9.995758 48.499146 -319.513306 -1275.537231 
10 4.000000 12.067383 -210.877563 -1299.901001 
11 19.070103 44.310669 -351.752441 -1293.737915 
0.685307 5 0 0 0

5 4.000000 58.818237 -215.278152 -1286.133057 
6 4.000000 55.150177 -191.316681 -1288.660522 
7 4.000000 48.621460 -319.396332 -1275.241211 
10 4.000000 12.159912 -210.728104 -1299.618164 
11 4.000000 44.310669 -351.752441 -1293.737915 
0.687390 5 0 0 0

5 5.494963 59.148407 -215.357758 -1285.691284 
6 4.000000 55.214325 -191.124802 -1288.366211 
7 4.000000 48.739502 -319.101105 -1274.989380 
10 4.000000 12.252380 -210.578705 -1299.335205 
11 4.000000 44.310669 -351.752441 -1293.737915 
0.689473 5 0 0 0

5 4.000000 59.207184 -215.156860 -1285.393555 
6 4.464319 55.447845 -191.049149 -1287.927856 
7 4.000000 48.857605 -318.805878 -1274.737549 
10 4.828772 12.368469 -210.297394 -1298.953369 
11 4.000000 44.310669 -351.752441 -1293.737915 
0.691556 5 0 0 0

5 4.000000 59.309692 -215.001251 -1285.072510 
6 4.000000 55.513062 -190.858063 -1287.632568 
7 22.223457 48.969788 -319.540527 -1273.803955 
10 4.000000 12.461121 -210.147095 -1298.669800 
11 20.712551 45.237915 -353.610962 -1290.441040 
0.693639 5 0 0 0

5 4.000000 59.412262 -214.845642 -1284.751465 
6 4.000000 55.605469 -190.685577 -1287.314209 
7 4.000000 49.087769 -319.251984 -1273.547729 
10 4.000000 12.557495 -209.975647 -1298.370361 
11 4.000000 45.462036 -354.060120 -1289.644165 
0.695722 5 0 0 0

5 5.494090 59.408630 -214.171173 -1284.208984 
6 4.000000 55.697906 -190.513092 -1286.995728 
7 4.000000 49.204834 -319.128662 -1273.182129 
10 4.000000 12.653931 -209.804214 -1298.070923 
11 4.000000 45.704529 -354.546234 -1288.781860 
0.697805 5 0 0 0

5 4.000000 59.510529 -214.012177 -1283.886597 
6 4.992783 55.462280 -189.801453 -1286.536377 
7 4.000000 49.321899 -319.005310 -1272.816650 
10 5.619356 12.714417 -209.571686 -1297.597656 
11 4.000000 45.947021 -355.032349 -1287.919556 
0.699888 5 0 0 0

5 4.000000 59.595367 -213.770004 -1283.528564 
6 4.000000 55.552551 -189.625473 -1286.217041 
7 22.279335 48.990234 -318.577271 -1272.171265 
10 4.000000 12.810608 -209.399841 -1297.297119 
11 20.688643 46.189697 -355.518372 -1287.057251 
0.701971 5 0 0 0

5 4.000000 59.680206 -213.527817 -1283.170654 
6 4.000000 55.590240 -189.363007 -1285.875122 
7 4.000000 49.104370 -318.451935 -1271.803833 
10 4.000000 12.901062 -209.218231 -1296.968750 
11 4.000000 46.432190 -356.004486 -1286.194946 
0.704054 5 0 0 0

5 6.212743 59.888855 -213.833328 -1282.874146 
6 4.000000 55.627899 -189.100555 -1285.533203 
7 4.000000 49.146545 -318.277710 -1271.391602 
10 4.000000 12.991455 -209.036606 -1296.640259 
11 4.000000 46.674744 -356.490570 -1285.332642 
0.706137 5 0 0 0

5 4.000000 59.974518 -213.594696 -1282.516602 
6 4.461176 56.069641 -189.356522 -1285.037842 
7 4.000000 49.188721 -318.103516 -1270.979370 
10 4.825196 13.056824 -208.753510 -1296.189941 
11 4.000000 46.917297 -356.976685 -1284.470337 
0.708220 5 0 0 0

5 4.000000 60.080017 -213.443893 -1282.168823 
6 4.000000 56.109894 -189.097458 -1284.695068 
7 22.344524 49.884613 -317.878784 -1270.823608 
10 4.000000 13.147095 -208.571228 -1295.860718 
11 22.394650 46.564514 -354.938843 -1284.763184 
0.710303 5 0 0 0

5 4.000000 60.185516 -213.293091 -1281.821167 
6 4.000000 56.214996 -188.921509 -1284.327515 
7 4.000000 49.931061 -317.704224 -1270.413086 
10 4.000000 13.233337 -208.372711 -1295.511963 
11 4.000000 46.789062 -355.348358 -1283.935913 
0.712386 5 0 0 0

5 6.205778 60.263336 -212.842377 -1281.298096 
6 4.000000 56.320099 -188.745575 -1283.959961 
7 4.000000 50.082336 -317.521606 -1270.043579 
10 4.000000 13.319519 -208.174133 -1295.163086 
11 4.000000 46.931763 -355.411194 -1283.267334 
0.714469 5 0 0 0

5 4.000000 60.368652 -212.689651 -1280.949219 
6 4.758192 56.487122 -188.513947 -1283.518066 
7 4.000000 50.233582 -317.338989 -1269.674072 
10 4.823165 13.497681 -207.904816 -1294.679321 
11 4.000000 47.074463 -355.473999 -1282.598633 
0.716552 5 0 0 0

5 4.000000 60.469513 -212.488800 -1280.572266 
6 4.000000 56.592621 -188.337646 -1283.150024 
7 22.408072 50.339050 -316.928345 -1269.255371 
10 4.000000 13.584534 -207.705811 -1294.329712 
11 22.391600 47.195801 -354.297424 -1283.319946 
0.718635 5 0 0 0

5 4.000000 60.570374 -212.287994 -1280.195312 
6 4.000000 56.708069 -188.152435 -1282.770142 
7 4.000000 50.490021 -316.744202 -1268.885620 
10 4.000000 13.686096 -207.495438 -1293.958374 
11 4.000000 47.338379 -354.351440 -1282.661255 
0.720718 5 0 0 0

5 6.198102 60.441498 -211.583145 -1279.645752 
6 4.000000 56.823486 -187.967194 -1282.390137 
7 4.000000 50.633606 -316.523529 -1268.507935 
10 4.000000 13.787720 -207.285065 -1293.587158 
11 4.000000 47.477539 -354.208008 -1282.223999 
0.722801 5 0 0 0

5 4.000000 60.540894 -211.379028 -1279.267578 
6 8.179543 56.654083 -187.317581 -1281.803223 
7 4.000000 50.777252 -316.302826 -1268.130371 
10 6.609986 13.986084 -207.226822 -1292.974976 
11 4.000000 47.616760 -354.064606 -1281.786621 
0.724884 5 0 0 0

5 4.000000 60.603424 -211.094055 -1278.861816 
6 4.000000 56.767639 -187.129349 -1281.421875 
7 22.466137 50.431335 -315.455841 -1267.617920 
10 4.000000 14.088318 -207.017487 -1292.602173 
11 22.388069 47.530212 -352.924896 -1281.626221 
0.726967 5 0 0 0

5 4.000000 60.665955 -210.809097 -1278.456055 
6 4.000000 56.835571 -186.866638 -1281.007446 
7 4.000000 50.571777 -315.231079 -1267.239380 
10 4.000000 14.206055 -206.832520 -1292.190674 
11 4.000000 47.667847 -352.774719 -1281.190796 
0.729050 5 0 0 0

5 6.191294 61.017944 -210.790756 -1277.905518 
6 4.000000 56.903442 -186.603897 -1280.592896 
7 4.000000 50.633698 -314.905884 -1266.839233 
10 4.000000 14.323792 -206.647522 -1291.779175 
11 4.000000 47.769287 -352.464905 -1280.799683 
0.731133 5 0 0 0

5 4.000000 61.082367 -210.507553 -1277.498779 
6 6.190586 57.070282 -186.440140 -1280.199219 
7 4.000000 50.695679 -314.580688 -1266.439087 
10 5.496090 14.278503 -206.179688 -1291.322388 
11 4.000000 47.870789 -352.155121 -1280.408569 
0.733216 5 0 0 0

5 4.000000 61.193176 -210.267105 -1277.068848 
6 4.000000 57.138794 -186.178070 -1279.784912 
7 22.538853 51.189209 -314.884064 -1265.951782 
10 4.000000 14.395203 -205.992889 -1290.910645 
11 20.061579 48.203308 -352.362579 -1279.942139 
0.735299 5 0 0 0

5 4.000000 61.304016 -210.026642 -1276.638916 
6 4.000000 57.223206 -185.931824 -1279.373901 
7 4.000000 51.253906 -314.562927 -1265.551147 
10 4.000000 14.485718 -205.760712 -1290.491577 
11 4.000000 48.306274 -352.056152 -1279.550537 
0.737382 5 0 0 0

5 6.183612 61.405518 -209.675385 -1276.097900 
6 4.000000 57.307617 -185.685608 -1278.962891 
7 4.000000 51.387909 -314.342651 -1265.136475 
10 4.000000 14.576294 -205.528549 -1290.072510 
11 4.000000 48.446289 -351.832703 -1279.146973 
0.739465 5 0 0 0

5 4.000000 61.516327 -209.434250 -1275.667236 
6 5.806370 57.838409 -185.440262 -1278.083130 
7 4.000000 51.521881 -314.122314 -1264.721802 
10 5.492066 14.715698 -205.053024 -1289.513916 
11 4.000000 48.586304 -351.609222 -1278.743286 
0.741548 5 0 0 0

5 4.000000 61.625610 -209.175278 -1275.218872 
6 4.000000 57.925659 -185.194046 -1277.669067 
7 22.934574 51.632385 -313.806915 -1264.164062 
10 4.000000 14.806519 -204.819275 -1289.093994 
11 20.933956 48.848145 -351.044495 -1278.357910 
0.743631 5 0 0 0

5 4.000000 61.734863 -208.916321 -1274.770386 
6 4.000000 58.084595 -184.947983 -1277.179932 
7 4.000000 51.766205 -313.585999 -1263.748413 
10 4.000000 14.905273 -204.546494 -1288.651611 
11 4.000000 48.988953 -350.818787 -1277.954468 
0.745714 5 0 0 0

5 5.701795 61.705780 -208.347137 -1274.352661 
6 4.000000 58.243500 -184.701904 -1276.690674 
7 4.000000 51.896240 -313.349792 -1263.309814 
10 4.000000 15.003906 -204.273712 -1288.209229 
11 4.000000 49.149292 -350.538391 -1277.553833 
0.747797 5 0 0 0

5 4.000000 61.814178 -208.086197 -1273.904419 
6 5.806471 58.052979 -183.873489 -1276.173218 
7 4.000000 52.026245 -313.113617 -1262.871338 
10 6.605497 15.195435 -203.919373 -1287.712891 
11 4.000000 49.309692 -350.257965 -1277.153198 
0.749880 5 0 0 0

5 4.000000 61.900391 -207.775513 -1273.461060 
6 4.000000 58.209625 -183.623642 -1275.683716 
7 22.975309 51.740356 -312.184021 -1262.294189 
10 4.000000 15.294739 -203.646057 -1287.270264 
11 20.898998 49.158142 -349.219574 -1276.645020 
0.751963 5 0 0 0

5 4.000000 61.986603 -207.464783 -1273.017700 
6 4.000000 58.310211 -183.280441 -1275.189819 
7 4.000000 51.867676 -311.943329 -1261.854736 
10 4.000000 15.408875 -203.359650 -1286.818848 
11 4.000000 49.316467 -348.934204 -1276.243774 
0.754046 5 0 0 0

5 5.694005 62.220734 -207.239655 -1272.291504 
6 4.000000 58.410828 -182.937195 -1274.695801 
7 4.000000 51.928314 -311.591431 -1261.393066 
10 4.000000 15.523071 -203.073242 -1286.367554 
11 4.000000 49.424805 -348.527313 -1275.825195 
0.756129 5 0 0 0

5 4.000000 62.307922 -206.929504 -1271.846436 
6 5.805804 58.575195 -182.976440 -1274.192871 
7 4.000000 51.988953 -311.239532 -1260.931396 
10 5.327854 15.525269 -202.627304 -1285.773193 
11 4.000000 49.533142 -348.120392 -1275.406738 
0.758212 5 0 0 0

5 4.000000 62.418793 -206.633057 -1271.355957 
6 4.000000 58.676208 -182.635635 -1273.698975 
7 23.028732 52.520447 -311.321564 -1260.504395 
10 4.000000 15.638733 -202.339874 -1285.320801 
11 20.065140 49.601318 -348.595337 -1274.740112 
0.760295 5 0 0 0

5 4.000000 62.529694 -206.336609 -1270.865356 
6 4.000000 58.787445 -182.356232 -1273.203491 
7 4.000000 52.584137 -310.972473 -1260.042969 
10 4.000000 15.734253 -202.026840 -1284.845581 
11 4.000000 49.709351 -348.194122 -1274.320068 
0.762378 5 0 0 0

5 5.684280 62.480286 -205.602936 -1270.233154 
6 4.000000 58.898682 -182.076797 -1272.708008 
7 4.000000 52.723328 -310.692963 -1259.587036 
10 4.000000 15.829712 -201.713821 -1284.370361 
11 4.000000 49.810974 -347.934357 -1273.860107 
0.764461 5 0 0 0

5 4.000000 62.590149 -205.303665 -1269.741699 
6 5.805263 58.682495 -181.240433 -1272.112915 
7 4.000000 52.862518 -310.413483 -1259.131104 
10 6.601942 15.922729 -201.361832 -1283.817627 
11 4.000000 49.912567 -347.674591 -1273.400146 
0.766544 5 0 0 0

5 4.000000 62.674286 -204.934265 -1269.227539 
6 4.000000 58.791595 -180.957397 -1271.616821 
