5 4.000000 194.280243 -249.368774 -986.639404 
6 8.866198 190.251984 -225.990570 -990.410522 
10 7.020961 151.579163 -244.758240 -1009.197205 
11 4.000000 190.567535 -389.983063 -1004.207336 
0.545746 4 0 0 0

5 4.000000 194.216003 -249.408707 -987.245728 
6 4.000000 190.220581 -226.040100 -990.997253 
10 4.000000 151.518311 -244.806702 -1009.761536 
11 7.067057 190.548645 -389.889709 -1004.833740 
0.547829 4 0 0 0

5 4.000000 194.151794 -249.448639 -987.851990 
6 4.000000 190.133148 -226.012070 -991.611084 
10 4.000000 151.466034 -244.848389 -1010.353943 
11 4.000000 190.466187 -389.929626 -1005.416626 
0.549912 4 0 0 0

5 5.720405 194.212891 -249.448837 -988.345459 
6 4.000000 190.045746 -225.984024 -992.224854 
10 4.000000 151.413788 -244.890076 -1010.946350 
11 4.000000 190.393921 -389.947998 -1006.006470 
0.554078 4 0 0 0

5 4.000000 194.149475 -249.488495 -988.951050 
6 8.876267 190.315491 -226.432281 -992.674194 
10 7.080426 151.285889 -244.781052 -1011.419250 
11 4.000000 190.321716 -389.966370 -1006.596375 
0.556161 4 0 0 0

5 4.000000 194.106201 -249.521805 -989.538513 
6 4.000000 190.230377 -226.407318 -993.286926 
10 4.000000 151.233093 -244.821762 -1012.010803 
11 7.078338 190.240326 -389.975891 -1007.214600 
0.558244 4 0 0 0

5 4.000000 194.062866 -249.555115 -990.125977 
6 4.000000 190.202545 -226.458755 -993.873230 
10 4.000000 151.168213 -244.838318 -1012.583313 
11 4.000000 190.168030 -389.994202 -1007.804749 
0.560327 4 0 0 0

5 5.371901 193.927002 -249.595291 -990.821533 
6 4.000000 190.174713 -226.510193 -994.459534 
10 4.000000 151.103302 -244.854858 -1013.155762 
11 4.000000 190.094299 -390.011139 -1008.399353 
0.562410 4 0 0 0

5 4.000000 193.883026 -249.628616 -991.409668 
6 8.883902 189.800171 -226.159943 -995.224365 
10 5.651792 151.000793 -244.867172 -1013.743347 
11 4.000000 190.020569 -390.028015 -1008.994019 
0.564493 4 0 0 0

5 4.000000 193.824280 -249.663055 -992.015198 
6 4.000000 189.770111 -226.208817 -995.811890 
10 4.000000 150.935638 -244.883682 -1014.315857 
11 7.087599 189.924347 -390.187195 -1009.483704 
0.566576 4 0 0 0

5 4.000000 193.765503 -249.697464 -992.620667 
6 4.000000 189.684448 -226.193237 -996.428040 
10 4.000000 150.864441 -244.899506 -1014.890808 
11 4.000000 189.850494 -390.205048 -1010.077637 
0.568659 4 0 0 0

5 5.380638 193.805237 -250.004105 -993.290527 
6 4.000000 189.598785 -226.177658 -997.044128 
10 4.000000 150.793243 -244.915344 -1015.465698 
11 4.000000 189.772980 -390.245667 -1010.654724 
0.570742 4 0 0 0

5 4.000000 193.747070 -250.040298 -993.896362 
6 9.120522 189.819092 -226.531967 -997.566528 
10 5.652287 150.656311 -244.924866 -1016.137268 
11 4.000000 189.695496 -390.286316 -1011.231812 
0.572825 4 0 0 0

5 4.000000 193.704773 -250.120178 -994.512573 
6 4.000000 189.735413 -226.518753 -998.182129 
10 4.000000 150.584686 -244.940659 -1016.712830 
11 7.101442 189.668396 -390.112610 -1012.111389 
0.574908 4 0 0 0

5 4.000000 193.662445 -250.200058 -995.128784 
6 4.000000 189.700806 -226.564896 -998.782593 
10 4.000000 150.502502 -244.955444 -1017.303894 
11 4.000000 189.591217 -390.151855 -1012.690491 
0.576991 4 0 0 0

5 5.387982 193.492096 -249.934082 -995.689270 
6 4.000000 189.666199 -226.611038 -999.383118 
10 4.000000 150.420349 -244.970245 -1017.894958 
11 4.000000 189.522125 -390.156738 -1013.318115 
0.579074 4 0 0 0

5 4.000000 193.448975 -250.011734 -996.305176 
6 9.130429 189.502747 -226.621521 -1000.015869 
10 7.088181 150.277191 -245.086243 -1018.407471 
11 4.000000 189.453064 -390.161621 -1013.945740 
0.581157 4 0 0 0

5 4.000000 193.385315 -250.033875 -996.912109 
6 4.000000 189.467285 -226.667450 -1000.616577 
10 4.000000 150.194641 -245.101669 -1018.998047 
11 7.412535 189.168182 -390.303009 -1014.567688 
0.583240 4 0 0 0

5 4.000000 193.321625 -250.056061 -997.519043 
6 4.000000 189.411133 -226.707626 -1001.222473 
10 4.000000 150.102295 -245.133331 -1019.576050 
11 4.000000 189.097717 -390.308777 -1015.195190 
0.585323 4 0 0 0

5 5.395751 193.010437 -250.060623 -998.252319 
6 4.000000 189.355042 -226.747803 -1001.828369 
10 4.000000 150.009949 -245.164993 -1020.153992 
11 4.000000 188.992615 -390.336426 -1015.821777 
0.587406 4 0 0 0

5 4.000000 192.945160 -250.082672 -998.860107 
6 9.139601 188.882843 -226.432236 -1002.573120 
10 8.690557 149.869324 -245.252045 -1020.832520 
11 4.000000 188.887482 -390.364075 -1016.448425 
0.589489 4 0 0 0

5 4.000000 192.840149 -250.101898 -999.488159 
6 4.000000 188.824005 -226.470108 -1003.179871 
10 4.000000 149.776642 -245.284073 -1021.411072 
11 7.124877 188.630005 -390.249268 -1017.027954 
0.591572 4 0 0 0

5 4.000000 192.735168 -250.121124 -1000.116150 
6 4.000000 188.698456 -226.450897 -1003.808899 
10 4.000000 149.676270 -245.324982 -1022.005859 
11 4.000000 188.523956 -390.276001 -1017.654236 
0.593655 4 0 0 0

5 5.403985 192.805328 -250.275803 -1000.640503 
6 4.000000 188.572937 -226.431732 -1004.437866 
