0.002083 0 0 0 0

0.004166 0 0 0 0

0.006249 0 0 0 0

0.008332 0 0 0 0

0.010415 0 0 0 0

0.012498 0 0 0 0

0.014581 0 0 0 0

0.016664 0 0 0 0

0.018747 0 0 0 0

0.020830 0 0 0 0

0.022913 0 0 0 0

0.024996 0 0 0 0

0.027079 0 0 0 0

0.029162 0 0 0 0

0.031245 0 0 0 0

0.033328 0 0 0 0

0.035411 0 0 0 0

0.037494 0 0 0 0

0.039577 0 0 0 0

0.041660 0 0 0 0

0.043743 0 0 0 0

0.045826 0 0 0 0

0.047909 0 0 0 0

0.049992 0 0 0 0

0.052075 0 0 0 0

0.054158 0 0 0 0

0.056241 0 0 0 0

0.058324 0 0 0 0

0.060407 0 0 0 0

0.062490 0 0 0 0

0.064573 0 0 0 0

0.066656 0 0 0 0

0.068739 0 0 0 0

0.070822 0 0 0 0

0.072905 0 0 0 0

0.074988 0 0 0 0

0.077071 0 0 0 0

0.079154 0 0 0 0

0.081237 0 0 0 0

0.083320 0 0 0 0

0.085403 0 0 0 0

0.087486 0 0 0 0

0.089569 0 0 0 0

0.091652 0 0 0 0

0.093735 0 0 0 0

0.095818 0 0 0 0

0.097901 0 0 0 0

0.099984 0 0 0 0

0.102067 0 0 0 0

0.104150 0 0 0 0

0.106233 0 0 0 0

0.108316 0 0 0 0

0.110399 0 0 0 0

0.112482 0 0 0 0

0.114565 0 0 0 0

0.116648 0 0 0 0

0.118731 0 0 0 0

0.120814 0 0 0 0

0.122897 0 0 0 0

0.124980 0 0 0 0

0.127063 0 0 0 0

0.129146 0 0 0 0

0.131229 0 0 0 0

0.133312 0 0 0 0

10 4.498501 259.429016 864.411194 -168.663635 
0.135395 1 0 0 0

7 92.698090 301.481323 827.980835 -261.081909 
10 4.000000 259.429016 864.411194 -168.663635 
11 82.106773 310.175446 849.061951 -289.233276 
0.137478 3 0 0 0

7 4.000000 301.481323 827.980835 -261.081909 
10 4.000000 259.429016 864.411194 -168.663635 
11 4.000000 310.175446 849.061951 -289.233276 
0.139561 3 0 0 0

5 7.594288 296.856750 833.758972 -163.311218 
7 4.000000 301.481323 827.980835 -261.081909 
10 4.000000 259.429016 864.411194 -168.663635 
11 4.000000 310.175446 849.061951 -289.233276 
0.141644 4 0 0 0

5 4.000000 296.856750 833.758972 -163.311218 
6 8.318828 288.390198 839.258362 -137.250671 
7 4.000000 301.481323 827.980835 -261.081909 
10 4.938508 257.856506 863.327576 -166.842911 
11 4.000000 310.175446 849.061951 -289.233276 
0.143727 5 0 0 0

